"","gene","cluster_id","logFC","logCPM","F","p_val","p_adj.loc","p_adj.glb","coef"
"7633","Mbp","CHOR",4.02228705692193,5.33012019020679,47.9662106342749,4.30753804378008e-06,0.0354596531763976,0.0354596531763976,"genotype_num"
"325","Ivns1abp","CHOR",5.24393802347679,4.15470752253597,27.9195188633498,0.000122588704802405,0.504575108966701,0.504575108966701,"genotype_num"
"180","Wdfy1","CHOR",2.05935851402701,4.88838945011628,22.040098317921,0.000336115000879822,0.922299562414231,0.922299562414231,"genotype_num"
"1","Lypla1","CHOR",0.0337440605491291,7.20258949912883,0.0205274440802481,0.888167109641897,0.999559048215572,0.999559048215572,"genotype_num"
"2","Tcea1","CHOR",0.0227325512789122,7.48636840437442,0.0140274393333113,0.907445985089281,0.999559048215572,0.999559048215572,"genotype_num"
"3","Atp6v1h","CHOR",0.081435390091333,7.60190134485237,0.222243228706646,0.644780837238798,0.999559048215572,0.999559048215572,"genotype_num"
"4","Rb1cc1","CHOR",-0.145470004346196,5.847857597183,0.345883503296675,0.566077839883404,0.999559048215572,0.999559048215572,"genotype_num"
"5","Pcmtd1","CHOR",-0.0991372660860641,6.59768219838121,0.110474216538665,0.744655652155281,0.999559048215572,0.999559048215572,"genotype_num"
"6","Rrs1","CHOR",-0.155315707437174,3.99881704345481,0.139794278555672,0.71412524448874,0.999559048215572,0.999559048215572,"genotype_num"
"7","Adhfe1","CHOR",0.172307526575374,5.174201342758,0.394091581834756,0.540558889476087,0.999559048215572,0.999559048215572,"genotype_num"
"8","Vcpip1","CHOR",0.243042613868453,4.98854882901449,0.576549275022486,0.460624547809959,0.999559048215572,0.999559048215572,"genotype_num"
"9","Sgk3","CHOR",-0.0355438472483919,7.83924152463629,0.0374769626572227,0.849347679278525,0.999559048215572,0.999559048215572,"genotype_num"
"10","Cops5","CHOR",-0.183016463221661,7.35240419552559,0.820953979020121,0.380614930581641,0.999559048215572,0.999559048215572,"genotype_num"
"11","Cspp1","CHOR",-0.254992232484673,3.72621642186515,0.388637174955275,0.542985040147472,0.999559048215572,0.999559048215572,"genotype_num"
"12","Arfgef1","CHOR",0.137539206897009,6.78622423613601,0.520705870760411,0.482721845198425,0.999559048215572,0.999559048215572,"genotype_num"
"13","Sulf1","CHOR",0.143812192008031,9.29173716021279,0.66796050305251,0.427794920463875,0.999559048215572,0.999559048215572,"genotype_num"
"14","Ncoa2","CHOR",0.213895501104166,6.05423835483579,0.945749435219066,0.347746893812561,0.999559048215572,0.999559048215572,"genotype_num"
"15","Tram1","CHOR",0.0984979253954573,7.74589481527087,0.236041410281662,0.634784778163937,0.999559048215572,0.999559048215572,"genotype_num"
"16","Lactb2","CHOR",0.0915546949780901,6.53338015177044,0.142452384079654,0.711660802413806,0.999559048215572,0.999559048215572,"genotype_num"
"17","Terf1","CHOR",0.276066234909642,3.32768328401322,0.28433223807912,0.601593810285219,0.999559048215572,0.999559048215572,"genotype_num"
"18","Sbspon","CHOR",0.380185170318876,4.46664358083179,0.988497283169044,0.337195854956073,0.999559048215572,0.999559048215572,"genotype_num"
"19","Rdh10","CHOR",-0.37835572801723,6.21476709892945,1.08569268981038,0.315568345918592,0.999559048215572,0.999559048215572,"genotype_num"
"20","Stau2","CHOR",0.675441428988241,5.92928578744779,7.28177510126982,0.0176452629980685,0.999559048215572,0.999559048215572,"genotype_num"
"21","Ube2w","CHOR",0.12619893873628,6.14157937072584,0.319181328733635,0.581283337412554,0.999559048215572,0.999559048215572,"genotype_num"
"22","Eloc","CHOR",-0.0986262380076154,6.31255648760805,0.181226584489393,0.676960358803755,0.999559048215572,0.999559048215572,"genotype_num"
"23","Tmem70","CHOR",0.0735152356791283,6.24665796983357,0.114485039972352,0.740246597277335,0.999559048215572,0.999559048215572,"genotype_num"
"24","Jph1","CHOR",0.118995407956629,5.33200127744225,0.136861231055779,0.717119066297755,0.999559048215572,0.999559048215572,"genotype_num"
"25","Efhc1","CHOR",-0.0187654710681174,6.09206195068661,0.00689341051351302,0.935037103348598,0.999559048215572,0.999559048215572,"genotype_num"
"26","Tram2","CHOR",-0.34483869244086,3.76439318753952,0.771302735561373,0.394488308159766,0.999559048215572,0.999559048215572,"genotype_num"
"27","Tmem14a","CHOR",-0.0773769999204327,4.37666870374054,0.0510234339617786,0.824556711549037,0.999559048215572,0.999559048215572,"genotype_num"
"28","Ogfrl1","CHOR",0.103487573065093,3.99197676963053,0.0808208674663437,0.780172781774807,0.999559048215572,0.999559048215572,"genotype_num"
"29","Smap1","CHOR",-0.0696879430034205,5.28902638379666,0.0597908420831396,0.810476632073507,0.999559048215572,0.999559048215572,"genotype_num"
"30","Sdhaf4","CHOR",0.025844646491918,6.78218629076341,0.0132355938702722,0.910083945188498,0.999559048215572,0.999559048215572,"genotype_num"
"31","Fam135a","CHOR",-0.0118521835044228,4.89050294361541,0.00162322694078252,0.968443237305488,0.999559048215572,0.999559048215572,"genotype_num"
"32","Lmbrd1","CHOR",0.133833337834178,8.02584785801448,0.498804727968645,0.491903085663379,0.999559048215572,0.999559048215572,"genotype_num"
