"","gene","cluster_id","logFC","logCPM","F","p_val","p_adj.loc","p_adj.glb","coef"
"4925","Stac2","NP-CT-L6b Glut",4.29778674358519,5.71693901985059,28.1399035702914,3.82028065957374e-05,0.289691882415477,0.289691882415477,"genotype_num"
"323","Rgsl1","NP-CT-L6b Glut",2.05134938054111,5.4157173825061,16.1062757394747,0.00091652275805268,0.322143033588913,0.322143033588913,"genotype_num"
"762","Slc1a2","NP-CT-L6b Glut",-1.12623042204577,10.3741116661836,14.7764085294713,0.00137362506091713,0.322143033588913,0.322143033588913,"genotype_num"
"883","Chgb","NP-CT-L6b Glut",1.03062884020652,9.91917801926875,15.7788816502538,0.00104478774876637,0.322143033588913,0.322143033588913,"genotype_num"
"1587","Adamtsl1","NP-CT-L6b Glut",-1.61354610126695,5.84955332424398,14.6425461770888,0.00136631011307809,0.322143033588913,0.322143033588913,"genotype_num"
"1749","Fabp3","NP-CT-L6b Glut",1.25666827455753,6.92793365651087,16.1497536000092,0.000949244614184578,0.322143033588913,0.322143033588913,"genotype_num"
"1849","Pik3cd","NP-CT-L6b Glut",-1.57748387702583,5.69709347715952,14.8869740800857,0.00132331723995851,0.322143033588913,0.322143033588913,"genotype_num"
"2375","Atp5j2","NP-CT-L6b Glut",1.27248767889797,7.16846167212319,17.1849551207729,0.000724201615354024,0.322143033588913,0.322143033588913,"genotype_num"
"2508","Gadd45a","NP-CT-L6b Glut",2.63258904736578,5.2136935582065,17.8141457192098,0.000546472723890765,0.322143033588913,0.322143033588913,"genotype_num"
"2541","Rtkn","NP-CT-L6b Glut",1.69903701419194,5.79915034900405,16.666033487852,0.000827155593135302,0.322143033588913,0.322143033588913,"genotype_num"
"2640","Slc6a11","NP-CT-L6b Glut",-1.36422540104704,6.2188456653076,15.989538355575,0.000992747273427568,0.322143033588913,0.322143033588913,"genotype_num"
"2864","Ttc9b","NP-CT-L6b Glut",1.16380564799378,7.93279019261954,19.1017228361103,0.000449030135886614,0.322143033588913,0.322143033588913,"genotype_num"
"2941","Kcnc3","NP-CT-L6b Glut",1.34250451387358,7.50192294619563,16.1190198279466,0.00095549293272193,0.322143033588913,0.322143033588913,"genotype_num"
"2968","Kcnj11","NP-CT-L6b Glut",1.67215558092299,6.13813181396605,18.3922500136848,0.000534720081290209,0.322143033588913,0.322143033588913,"genotype_num"
