"","gene","cluster_id","logFC","logCPM","F","p_val","p_adj.loc","p_adj.glb","coef"
"2402","Nr4a1","BAM",-1.21090863195403,10.4998484933515,44.322910115802,7.05553819712265e-06,0.0209337818308629,0.0209337818308629,"genotype_num"
"1720","Osm","BAM",-2.07995830282344,8.14447988575161,38.2874872640546,1.64468556492307e-05,0.0243989103556338,0.0243989103556338,"genotype_num"
"331","Il1b","BAM",-1.24669760887908,10.1711561817583,33.3336890955476,3.45498430557339e-05,0.0341697947821209,0.0341697947821209,"genotype_num"
"1270","Irs2","BAM",-1.33947443200311,7.96713567267254,21.6819235246677,0.000299828831806602,0.222398035992547,0.222398035992547,"genotype_num"
"1420","Icam1","BAM",-1.98674268134195,6.740175603516,17.6284983889591,0.000667611116771082,0.318295533739897,0.318295533739897,"genotype_num"
"1567","Tnfaip3","BAM",-1.09822682431561,9.5393799833804,18.5773384033035,0.000598576574425776,0.318295533739897,0.318295533739897,"genotype_num"
"2532","Ndufb10","BAM",1.19125585538967,7.73117465313771,17.4965148184548,0.00077726616717526,0.318295533739897,0.318295533739897,"genotype_num"
"2550","Cdkn1a","BAM",-1.75523041055357,7.0777709243116,17.0901120776567,0.000858228604623922,0.318295533739897,0.318295533739897,"genotype_num"
"388","Ywhab","BAM",1.07642608230519,7.79308497053539,16.4047348866753,0.00101846795147276,0.335754934668853,0.335754934668853,"genotype_num"
"531","Vcam1","BAM",0.631262324863011,10.9136354866673,15.797061274312,0.0011870025192264,0.340951294438077,0.340951294438077,"genotype_num"
"1266","Cd209g","BAM",1.40575422583348,8.45625106650594,15.4839092911396,0.00128842381764481,0.340951294438077,0.340951294438077,"genotype_num"
"1549","Csrnp1","BAM",-1.5526352486685,7.73738490414635,15.249269537123,0.00137897389054834,0.340951294438077,0.340951294438077,"genotype_num"
"2297","Ptger4","BAM",-1.48158641250382,7.36424161294673,14.2967642927495,0.00178114702974137,0.406512556710972,0.406512556710972,"genotype_num"
"104","Il10","BAM",-2.34362277264124,7.6906708680845,13.7732418568396,0.00205171276670693,0.434816555629961,0.434816555629961,"genotype_num"
"1879","Ccl3","BAM",-0.810221151906917,10.374881898428,12.9816506772074,0.0025521118924155,0.489239371300121,0.489239371300121,"genotype_num"
"1955","Cd300ld","BAM",0.977636943152357,7.54680041797914,12.6652388879961,0.00280319154435526,0.489239371300121,0.489239371300121,"genotype_num"
"2658","Crem","BAM",-1.07370572472303,7.85652839691591,12.7206116431434,0.00276031036026845,0.489239371300121,0.489239371300121,"genotype_num"
"1497","Bcl2a1b","BAM",-1.31811061148241,7.22021013753724,12.1185469944078,0.00330353362722629,0.544532459554466,0.544532459554466,"genotype_num"
"2540","Crebrf","BAM",-0.973513380324339,7.43210870212363,11.8449384633881,0.00357759319847645,0.558669422098927,0.558669422098927,"genotype_num"
"410","Pmepa1","BAM",-1.03519044271837,7.49355843272336,11.0842153849626,0.00451105303009699,0.601628654656999,0.601628654656999,"genotype_num"
"484","Il6ra","BAM",-0.889479032051262,8.16286212905301,10.9674311223245,0.00466378802059689,0.601628654656999,0.601628654656999,"genotype_num"
"1433","Hspa8","BAM",0.522521182047676,10.8950307194308,11.3232982256379,0.00417318698102951,0.601628654656999,0.601628654656999,"genotype_num"
"1617","Ggt5","BAM",-1.63420969127983,6.75085895509852,10.9405332445979,0.00461311659631099,0.601628654656999,0.601628654656999,"genotype_num"
"2686","Egr1","BAM",-0.482737580928094,11.9368481412603,10.6935067180087,0.00507655195449348,0.627588735374257,0.627588735374257,"genotype_num"
"19","Neurl3","BAM",-0.662383094662418,8.32042516569113,7.93694623785583,0.0128524320779025,0.63973141779451,0.63973141779451,"genotype_num"
"70","Agfg1","BAM",0.784646836449589,7.89788760797782,8.09714857175829,0.0121347981408833,0.63973141779451,0.63973141779451,"genotype_num"
"167","Cd48","BAM",-0.735517752200012,8.65645303228008,8.05438413603631,0.0123183608640126,0.63973141779451,0.63973141779451,"genotype_num"
"176","Ifi204","BAM",-0.770104881713858,7.70275136097885,8.10167024926086,0.0121230317536656,0.63973141779451,0.63973141779451,"genotype_num"
"272","Itga6","BAM",-0.82222774167512,7.98731934947733,8.67904549998132,0.00989177227062089,0.63973141779451,0.63973141779451,"genotype_num"
"312","B2m","BAM",0.611333279432763,10.4590917711456,9.6442236433569,0.00712546314993775,0.63973141779451,0.63973141779451,"genotype_num"
"360","Bcl2l1","BAM",0.753827110909701,8.2363979713912,7.73210475456722,0.0138400463020566,0.63973141779451,0.63973141779451,"genotype_num"
"454","Ccnl1","BAM",-0.65379535140994,8.94957330820701,8.2332256960673,0.0115564373093994,0.63973141779451,0.63973141779451,"genotype_num"
"547","Gbp5","BAM",-1.4823343328538,6.86895167274255,7.76284499451116,0.013692172887654,0.63973141779451,0.63973141779451,"genotype_num"
"642","Fhl3","BAM",0.898697265058247,7.56418386983723,8.01989354690717,0.0124848350024621,0.63973141779451,0.63973141779451,"genotype_num"
"792","Pds5a","BAM",0.975323535899809,7.34683954963431,8.4972226344983,0.0105486072564059,0.63973141779451,0.63973141779451,"genotype_num"
"802","Grsf1","BAM",-0.984544459784433,6.98191110231065,7.99533797925418,0.0126303731687854,0.63973141779451,0.63973141779451,"genotype_num"
"823","Idua","BAM",-0.897522713819971,7.47994928336463,9.71590519110602,0.00698136087222482,0.63973141779451,0.63973141779451,"genotype_num"
"1014","Apobec1","BAM",-0.803058332948968,7.92477782329452,8.37858181214245,0.0109848831635819,0.63973141779451,0.63973141779451,"genotype_num"
"1285","Hgsnat","BAM",-1.28231273563852,8.48666541772254,9.84873701235174,0.00666602038937385,0.63973141779451,0.63973141779451,"genotype_num"
"1332","Gab1","BAM",-1.89488975874309,6.70260949811123,10.0491046370497,0.00604021001321501,0.63973141779451,0.63973141779451,"genotype_num"
"1347","Junb","BAM",-0.505092100927988,11.1070176966731,7.77765924246162,0.0136083195971836,0.63973141779451,0.63973141779451,"genotype_num"
"1472","Rab11a","BAM",0.841544224367033,7.71529255733376,8.15159775228627,0.0119068801815869,0.63973141779451,0.63973141779451,"genotype_num"
"1500","Morf4l1","BAM",0.591784342219677,9.07379430303325,8.54750340785443,0.0103453674752482,0.63973141779451,0.63973141779451,"genotype_num"
"1661","Hsp90b1","BAM",0.734416174901338,8.58710078787981,7.6972880784255,0.0140150125233041,0.63973141779451,0.63973141779451,"genotype_num"
"1748","Rel","BAM",-1.12383812690189,7.76768911488615,9.02576953361091,0.00878686534935279,0.63973141779451,0.63973141779451,"genotype_num"
"1781","Irf1","BAM",-0.672223326835349,8.75897975009722,10.0309066928252,0.00627808961715678,0.63973141779451,0.63973141779451,"genotype_num"
"1782","Fnip1","BAM",-0.840720545035894,7.73948032018019,8.52042408108817,0.0104558872536458,0.63973141779451,0.63973141779451,"genotype_num"
"1801","Flcn","BAM",-0.741104224524733,8.41188552798841,7.9198130336674,0.0129300507428969,0.63973141779451,0.63973141779451,"genotype_num"
"1818","Eif4a1","BAM",0.886579419249787,7.33133685952181,9.62796292664361,0.00717987678657536,0.63973141779451,0.63973141779451,"genotype_num"
"1829","Phf23","BAM",0.972151246092611,7.07049461609039,7.95624067895265,0.0128039176060591,0.63973141779451,0.63973141779451,"genotype_num"
"2008","Adam17","BAM",-0.703971547208992,8.01045762443998,7.79955379409801,0.0135091077058264,0.63973141779451,0.63973141779451,"genotype_num"
"2050","Max","BAM",0.986585959310963,7.41091624853066,8.60566596082022,0.0101532840760779,0.63973141779451,0.63973141779451,"genotype_num"
