"","gene","cluster_id","logFC","logCPM","F","p_val","p_adj.loc","p_adj.glb","coef"
"1","Xkr4","NP-CT-L6b Glut",-0.308261148738154,6.93009129366935,0.597802139096617,0.456300808388478,0.999277708669884,0.999277708669884,"genotype_num"
"2","Lypla1","NP-CT-L6b Glut",-0.26620156696379,4.93691291563115,0.154234740487067,0.702312115996505,0.999277708669884,0.999277708669884,"genotype_num"
"3","Tcea1","NP-CT-L6b Glut",0.130455685745964,6.95582901513126,0.112870099500824,0.743450781349188,0.999277708669884,0.999277708669884,"genotype_num"
"4","Rgs20","NP-CT-L6b Glut",0.48487307670975,5.39083145209035,0.686798011008643,0.425524764380841,0.999277708669884,0.999277708669884,"genotype_num"
"5","Atp6v1h","NP-CT-L6b Glut",-0.00551473912051394,8.35095241804736,0.000296960261720489,0.986570917041935,0.999277708669884,0.999277708669884,"genotype_num"
"6","Rb1cc1","NP-CT-L6b Glut",0.199923121666319,7.27798227573644,0.313788797333484,0.586998465993803,0.999277708669884,0.999277708669884,"genotype_num"
"7","Pcmtd1","NP-CT-L6b Glut",0.141367961933158,6.74355657359922,0.135951222185829,0.719592435809044,0.999277708669884,0.999277708669884,"genotype_num"
"8","Rrs1","NP-CT-L6b Glut",-0.580087506757254,4.99874140747296,0.787351688436676,0.394607528628066,0.999277708669884,0.999277708669884,"genotype_num"
"9","Vxn","NP-CT-L6b Glut",-0.835312822793476,8.80909961280717,7.00935829367538,0.0233199822293185,0.999277708669884,0.999277708669884,"genotype_num"
"10","Vcpip1","NP-CT-L6b Glut",-0.372234710983134,6.79150813358382,0.972012041256343,0.346133013018047,0.999277708669884,0.999277708669884,"genotype_num"
"11","Sgk3","NP-CT-L6b Glut",0.844914935075131,5.27055613252386,1.90571955646037,0.19586292668431,0.999277708669884,0.999277708669884,"genotype_num"
"12","Cops5","NP-CT-L6b Glut",-0.496023690496878,6.89422812285396,1.66912149030939,0.223812628199308,0.999277708669884,0.999277708669884,"genotype_num"
"13","Cspp1","NP-CT-L6b Glut",-0.0857351674861409,6.5892412646663,0.0477653530547041,0.831146033197247,0.999277708669884,0.999277708669884,"genotype_num"
"14","Arfgef1","NP-CT-L6b Glut",0.503645600515633,7.06161181579663,1.82484280648881,0.20484682169624,0.999277708669884,0.999277708669884,"genotype_num"
"15","Sulf1","NP-CT-L6b Glut",-1.68011283192183,6.28361511496873,15.2098542807551,0.0026511051787698,0.999277708669884,0.999277708669884,"genotype_num"
"16","Ncoa2","NP-CT-L6b Glut",-0.401572246122025,6.61846330503425,0.9584920495922,0.349367345352864,0.999277708669884,0.999277708669884,"genotype_num"
"17","Tram1","NP-CT-L6b Glut",-0.279335406007668,5.78420486818397,0.360668519153336,0.560752544231112,0.999277708669884,0.999277708669884,"genotype_num"
"18","Lactb2","NP-CT-L6b Glut",0.493998380613714,5.48578463020493,0.829361461403578,0.382697085816646,0.999277708669884,0.999277708669884,"genotype_num"
"19","Kcnb2","NP-CT-L6b Glut",0.181176475506369,4.42483226923433,0.042791671148971,0.840018242390022,0.999277708669884,0.999277708669884,"genotype_num"
"20","Terf1","NP-CT-L6b Glut",-0.484425545540738,5.10533939096005,0.60762136914221,0.452749363512564,0.999277708669884,0.999277708669884,"genotype_num"
"21","Rdh10","NP-CT-L6b Glut",0.481299190074052,4.89962340354949,0.486292562627694,0.500610725631419,0.999277708669884,0.999277708669884,"genotype_num"
"22","Stau2","NP-CT-L6b Glut",0.0621144298160859,7.45991963193692,0.0296894938014512,0.866439711363213,0.999277708669884,0.999277708669884,"genotype_num"
"23","Ube2w","NP-CT-L6b Glut",-0.113005903410005,7.45368242510973,0.104669542968243,0.752584399239184,0.999277708669884,0.999277708669884,"genotype_num"
"24","Eloc","NP-CT-L6b Glut",0.124301699658712,6.34157073027578,0.0953891222183314,0.763415787211647,0.999277708669884,0.999277708669884,"genotype_num"
"25","Tmem70","NP-CT-L6b Glut",0.231506134266409,6.67786542726441,0.259688885922781,0.620767628252334,0.999277708669884,0.999277708669884,"genotype_num"
"26","Jph1","NP-CT-L6b Glut",-0.0656140365017333,6.02576823345514,0.0235161045207373,0.881001334179072,0.999277708669884,0.999277708669884,"genotype_num"
"27","Gdap1","NP-CT-L6b Glut",-0.141483710046205,6.99451817148363,0.14245757809801,0.713291851403612,0.999277708669884,0.999277708669884,"genotype_num"
"28","Paqr8","NP-CT-L6b Glut",0.632638040825063,5.17408040479378,0.941500092569103,0.353533178015882,0.999277708669884,0.999277708669884,"genotype_num"
"29","Tmem14a","NP-CT-L6b Glut",-0.363646678693808,6.34179163723748,0.82165754251992,0.384824355075327,0.999277708669884,0.999277708669884,"genotype_num"
"30","Kcnq5","NP-CT-L6b Glut",2.06838169967898,5.61786026694274,12.2109449726083,0.00531284349017278,0.999277708669884,0.999277708669884,"genotype_num"
"31","Rims1","NP-CT-L6b Glut",-0.370673911579542,8.3507865342911,1.30165604403911,0.279011585731823,0.999277708669884,0.999277708669884,"genotype_num"
"32","Ogfrl1","NP-CT-L6b Glut",-0.257342856099959,8.14634398360923,0.478927449981569,0.503773623459844,0.999277708669884,0.999277708669884,"genotype_num"
"33","Smap1","NP-CT-L6b Glut",0.386873095308044,7.06860290646417,1.04374497630777,0.329685456401806,0.999277708669884,0.999277708669884,"genotype_num"
"34","Sdhaf4","NP-CT-L6b Glut",-0.531118123682465,5.55282426180153,0.824413518401085,0.384072495560414,0.999277708669884,0.999277708669884,"genotype_num"
"35","Fam135a","NP-CT-L6b Glut",-0.310810942279339,5.76728477479971,0.39868386167092,0.541139603590851,0.999277708669884,0.999277708669884,"genotype_num"
"36","Lmbrd1","NP-CT-L6b Glut",0.231337354410686,8.44118822722035,0.381260703721106,0.5499527606097,0.999277708669884,0.999277708669884,"genotype_num"
"37","Adgrb3","NP-CT-L6b Glut",0.303463132762695,8.1144701854142,0.576981798453126,0.464042784728051,0.999277708669884,0.999277708669884,"genotype_num"
"38","Phf3","NP-CT-L6b Glut",-0.0337709687376624,6.38142246209812,0.00729259566819879,0.9335364471617,0.999277708669884,0.999277708669884,"genotype_num"
"39","Khdrbs2","NP-CT-L6b Glut",0.144272060669615,7.27593353520778,0.159913376405521,0.697170170364933,0.999277708669884,0.999277708669884,"genotype_num"
"40","Prim2","NP-CT-L6b Glut",0.158007221291395,4.51127656717168,0.0217282481783738,0.88558337003981,0.999277708669884,0.999277708669884,"genotype_num"
"41","Rab23","NP-CT-L6b Glut",0.193952013811049,6.0632556979917,0.203777950227448,0.660778592422768,0.999277708669884,0.999277708669884,"genotype_num"
"42","Zfp451","NP-CT-L6b Glut",-0.0601915979559718,6.64999996480607,0.0237398024252824,0.880441067000287,0.999277708669884,0.999277708669884,"genotype_num"
"43","Bend6","NP-CT-L6b Glut",-0.153499263814475,7.29514292788129,0.169789166163129,0.688502698422231,0.999277708669884,0.999277708669884,"genotype_num"
"44","Dst","NP-CT-L6b Glut",0.273445028903979,9.07013713925537,0.749362701085735,0.405828926477085,0.999277708669884,0.999277708669884,"genotype_num"
"45","Ccdc115","NP-CT-L6b Glut",0.71164208247429,4.71900678368462,0.817064330914685,0.386148590152295,0.999277708669884,0.999277708669884,"genotype_num"
"46","Imp4","NP-CT-L6b Glut",-0.735755341264108,5.17028638621285,1.50892954907033,0.245900771486406,0.999277708669884,0.999277708669884,"genotype_num"
"47","Amer3","NP-CT-L6b Glut",0.182441651684355,5.84503905813984,0.148332617295777,0.707745564245564,0.999277708669884,0.999277708669884,"genotype_num"
"48","Arhgef4-ENSMUSG00000037509","NP-CT-L6b Glut",0.102315593581648,7.07354593389294,0.0759145616522193,0.788204961798927,0.999277708669884,0.999277708669884,"genotype_num"
"49","Fam168b","NP-CT-L6b Glut",0.114478384788193,7.66279378807981,0.112634873363889,0.74370726261501,0.999277708669884,0.999277708669884,"genotype_num"
"50","Plekhb2","NP-CT-L6b Glut",-0.128907683502462,8.24940072784092,0.160518708624186,0.696629726328644,0.999277708669884,0.999277708669884,"genotype_num"
"51","Hs6st1","NP-CT-L6b Glut",0.760636808128009,6.49869403922614,3.63433564664655,0.0840330813724443,0.999277708669884,0.999277708669884,"genotype_num"
"52","Uggt1","NP-CT-L6b Glut",-0.516537810918199,6.35681508481537,1.69668118901061,0.220293035903392,0.999277708669884,0.999277708669884,"genotype_num"
"53","Kansl3","NP-CT-L6b Glut",0.161797169883306,6.35371476866609,0.156403827165928,0.700326414009255,0.999277708669884,0.999277708669884,"genotype_num"
"54","Lman2l","NP-CT-L6b Glut",0.362733193535521,6.71842651108793,0.775399679852441,0.398062737381853,0.999277708669884,0.999277708669884,"genotype_num"
"55","Cnnm4","NP-CT-L6b Glut",-0.497353729131373,5.37698469309453,0.824048280154851,0.384183313646119,0.999277708669884,0.999277708669884,"genotype_num"
"56","Cnnm3","NP-CT-L6b Glut",0.132855927917618,5.90892706062033,0.0783499765802331,0.784929504421071,0.999277708669884,0.999277708669884,"genotype_num"
"57","Sema4c","NP-CT-L6b Glut",-0.144586332342907,5.29615138733526,0.0581291227147553,0.814081086389091,0.999277708669884,0.999277708669884,"genotype_num"
"58","Cox5b","NP-CT-L6b Glut",0.292488617166022,7.4796854720433,0.608606373821029,0.452368017784137,0.999277708669884,0.999277708669884,"genotype_num"
"59","Actr1b","NP-CT-L6b Glut",-0.362287149165217,8.37844396689221,1.29764181886626,0.279713148371181,0.999277708669884,0.999277708669884,"genotype_num"
"60","Tmem131","NP-CT-L6b Glut",-0.347456656608984,6.7936282446252,0.755063977240662,0.404109203516522,0.999277708669884,0.999277708669884,"genotype_num"
"61","Inpp4a","NP-CT-L6b Glut",-0.2179599735173,9.00497005524583,0.457140215954202,0.513433246476093,0.999277708669884,0.999277708669884,"genotype_num"
"62","Coa5","NP-CT-L6b Glut",-0.116604783227218,6.35841380344802,0.0851331908684317,0.776084866300054,0.999277708669884,0.999277708669884,"genotype_num"
"63","Unc50","NP-CT-L6b Glut",0.34429903104887,6.41201152740549,0.485254672157553,0.501032009353049,0.999277708669884,0.999277708669884,"genotype_num"
"64","Mgat4a","NP-CT-L6b Glut",0.041049344758828,5.49731338009331,0.00608244558231747,0.939288615917887,0.999277708669884,0.999277708669884,"genotype_num"
"65","Txndc9","NP-CT-L6b Glut",0.395192099898506,6.36544322321687,0.960441689538937,0.34889912527992,0.999277708669884,0.999277708669884,"genotype_num"
"66","Eif5b","NP-CT-L6b Glut",0.0509764000122579,6.28348458711388,0.0129487763858086,0.91152735065135,0.999277708669884,0.999277708669884,"genotype_num"
"67","Rev1","NP-CT-L6b Glut",1.34978917220936,5.62112975239295,5.43408525588734,0.0406190940873935,0.999277708669884,0.999277708669884,"genotype_num"
"68","Aff3","NP-CT-L6b Glut",-0.0333167698587478,6.51191275790339,0.00679895053730576,0.935819582162641,0.999277708669884,0.999277708669884,"genotype_num"
"69","Lonrf2","NP-CT-L6b Glut",0.126756976881069,7.94031613257939,0.136645348424756,0.718911683456564,0.999277708669884,0.999277708669884,"genotype_num"
"70","Chst10","NP-CT-L6b Glut",0.428770061427906,6.76967500441774,1.06402579590573,0.325243533761054,0.999277708669884,0.999277708669884,"genotype_num"
"71","Pdcl3","NP-CT-L6b Glut",-0.225536789081919,5.74721577402548,0.202427548344532,0.661828214851964,0.999277708669884,0.999277708669884,"genotype_num"
"72","Npas2","NP-CT-L6b Glut",-0.250851198151279,6.70370365313171,0.430040958992836,0.52593594554795,0.999277708669884,0.999277708669884,"genotype_num"
"73","Tbc1d8","NP-CT-L6b Glut",-0.578948470490578,6.2160903320094,1.92244855505022,0.194036308606956,0.999277708669884,0.999277708669884,"genotype_num"
"74","Cnot11","NP-CT-L6b Glut",0.0280482849454507,5.86129778774005,0.00363175569437376,0.953066015749773,0.999277708669884,0.999277708669884,"genotype_num"
"75","Rnf149","NP-CT-L6b Glut",0.0265311437195542,6.23158511624328,0.00419969840768136,0.949534353171803,0.999277708669884,0.999277708669884,"genotype_num"
"76","Creg2","NP-CT-L6b Glut",-0.390672783368949,6.82383535443813,1.06405904097458,0.325236471395681,0.999277708669884,0.999277708669884,"genotype_num"
"77","Map4k4","NP-CT-L6b Glut",0.428570373525575,5.92567567754483,0.881027728534043,0.368804590144074,0.999277708669884,0.999277708669884,"genotype_num"
"78","Slc9a4","NP-CT-L6b Glut",-0.326029137764178,5.39423469189177,0.333951288697679,0.575411930714561,0.999277708669884,0.999277708669884,"genotype_num"
"79","Slc9a2","NP-CT-L6b Glut",-0.402560055040796,5.65872427759854,0.491768692402375,0.498239665878514,0.999277708669884,0.999277708669884,"genotype_num"
"80","Pou3f3","NP-CT-L6b Glut",2.64356740738913,6.06091867685163,21.1312914946166,0.000847418773603418,0.999277708669884,0.999277708669884,"genotype_num"
"81","Gpr45","NP-CT-L6b Glut",1.19337307853796,5.67645318720754,4.04029155164111,0.0705670924535298,0.999277708669884,0.999277708669884,"genotype_num"
"82","Tgfbrap1","NP-CT-L6b Glut",-0.605582924474193,5.99569046912154,1.84559485093091,0.202492474124627,0.999277708669884,0.999277708669884,"genotype_num"
"83","AI597479","NP-CT-L6b Glut",-0.0162324383188044,6.07866421123279,0.00144152900227191,0.970418796194996,0.999277708669884,0.999277708669884,"genotype_num"
"84","Fhl2","NP-CT-L6b Glut",-0.565663445660943,5.81362910624916,1.09911140742845,0.31777110811749,0.999277708669884,0.999277708669884,"genotype_num"
"85","Nck2","NP-CT-L6b Glut",0.535707210389805,6.13228788927754,1.54051878676709,0.24129030789134,0.999277708669884,0.999277708669884,"genotype_num"
"86","Uxs1","NP-CT-L6b Glut",-0.0672927334235079,6.25274547495822,0.0206241194822515,0.888499816060085,0.999277708669884,0.999277708669884,"genotype_num"
"87","Tpp2","NP-CT-L6b Glut",-0.0715622304099945,6.27318336052464,0.0308504402505645,0.863882505510387,0.999277708669884,0.999277708669884,"genotype_num"
